apartment_id,city,floor_number,area_sqm,number_of_rooms,number_of_bathrooms,finishing_status,price_egp,price_per_sqm,is_fake
APT02292,القاهرة الجديدة,3,90,2,1,Semi-Finished,3088000,34311,0
APT04666,الساحل الشمالي,3,120,4,2,Semi-Finished,6588000,54900,0
APT03875,العاصمة الإدارية,15,120,3,3,Fully Finished,3246000,27050,0
APT00937,الجيزة,9,100,3,2,Semi-Finished,2216000,22160,0
APT03738,الإسكندرية,1,100,2,1,Semi-Finished,1795000,17950,0
APT04729,شرم الشيخ,7,130,4,4,Fully Finished,3646000,28046,0
APT02361,القاهرة الجديدة,1,130,4,4,Super Lux,5659000,43530,0
APT03508,القاهرة الجديدة,0,90,2,1,Semi-Finished,1680000,18666,0
APT03209,القاهرة,9,60,2,2,Fully Finished,2693000,44883,0
APT01333,القاهرة الجديدة,12,120,3,3,Semi-Finished,3472000,28933,0
APT03017,الإسكندرية,4,120,3,3,Semi-Finished,2360000,19666,0
APT03503,الإسكندرية,4,80,3,2,Fully Finished,1437000,17962,0
APT02709,الإسكندرية,10,160,4,4,Unfinished,3184000,19900,0
APT04022,الساحل الشمالي,0,150,4,3,Unfinished,4418000,29453,0
APT01855,الغردقة,6,140,4,4,Fully Finished,3153000,22521,0
APT04470,القاهرة الجديدة,0,150,4,2,Semi-Finished,4855000,32366,0
APT02873,العاصمة الإدارية,0,100,2,2,Semi-Finished,3122000,31220,0
APT03031,القاهرة الجديدة,4,120,3,2,Unfinished,2125000,17708,0
APT01206,الغردقة,15,100,3,3,Fully Finished,3210000,32100,0
APT01646,الساحل الشمالي,10,120,4,4,Semi-Finished,4781000,39841,0
APT03418,الساحل الشمالي,9,70,1,1,Semi-Finished,1719000,24557,0
APT03477,الإسكندرية,12,160,4,3,Unfinished,2201000,13756,0
APT02862,الغردقة,10,100,2,2,Fully Finished,3257000,32570,0
APT01793,القاهرة الجديدة,0,80,3,2,Super Lux,4065000,50812,0
APT03798,القاهرة الجديدة,6,90,2,2,Super Lux,4092000,45466,0
APT03369,القاهرة الجديدة,4,140,4,4,Fully Finished,4240000,30285,0
APT03368,شرم الشيخ,0,120,3,3,Fully Finished,4238000,35316,0
APT03534,العاصمة الإدارية,10,150,4,4,Fully Finished,5625000,37500,0
APT03450,العاصمة الإدارية,20,120,3,3,Semi-Finished,3346000,27883,0
APT00604,الساحل الشمالي,9,130,4,4,Fully Finished,6164000,47415,0
APT03057,شرم الشيخ,4,80,2,2,Semi-Finished,2527000,31587,0
APT04532,العين السخنة,8,60,2,2,Fully Finished,1344000,22400,0
APT03877,شرم الشيخ,4,100,2,1,Unfinished,1989000,19890,0
APT02936,الغردقة,6,70,2,1,Unfinished,1320000,18857,0
APT03532,الغردقة,9,80,3,2,Fully Finished,2408000,30100,0
APT02731,العين السخنة,12,120,4,3,Fully Finished,3408000,28400,0
APT00828,الغردقة,4,100,3,3,Semi-Finished,3038000,30380,0
APT01640,الجيزة,3,60,1,2,Semi-Finished,1236000,20600,0
APT00985,العاصمة الإدارية,20,80,2,1,Unfinished,1965000,24562,0
APT03282,الساحل الشمالي,20,80,3,3,Super Lux,3876000,48450,0
APT04972,شرم الشيخ,20,80,2,1,Semi-Finished,1518000,18975,0
APT02189,القاهرة الجديدة,20,110,2,2,Fully Finished,3848000,34981,0
APT04613,العين السخنة,2,120,4,3,Semi-Finished,2942000,24516,0
APT02444,العين السخنة,2,150,3,2,Fully Finished,3994000,26626,0
APT00363,الساحل الشمالي,12,200,5,3,Super Lux,11722000,58610,0
APT02350,شرم الشيخ,6,80,2,2,Fully Finished,2356000,29450,0
APT00346,شرم الشيخ,12,110,2,1,Fully Finished,4477000,40700,0
APT00815,الجيزة,15,130,4,3,Semi-Finished,1981000,15238,0
APT03206,شرم الشيخ,10,100,3,3,Fully Finished,2712000,27120,0
APT04161,شرم الشيخ,0,100,2,2,Unfinished,2827000,28270,0
APT04796,العين السخنة,5,160,3,3,Unfinished,3250000,20312,0
APT03326,الجيزة,18,160,3,2,Unfinished,2660000,16625,0
APT04107,القاهرة الجديدة,20,100,2,2,Fully Finished,3568000,35680,0
APT02117,الغردقة,3,100,2,1,Super Lux,3374000,33740,0
APT01835,الجيزة,3,60,2,1,Fully Finished,1301000,21683,0
APT00794,القاهرة,9,130,4,4,Semi-Finished,3178000,24446,0
APT04947,القاهرة,6,110,2,1,Fully Finished,3160000,28727,0
APT02675,الجيزة,12,100,2,1,Fully Finished,2069000,20690,0
APT03757,القاهرة الجديدة,4,120,3,3,Semi-Finished,3409000,28408,0
APT02892,الساحل الشمالي,18,120,4,4,Semi-Finished,5443000,45358,0
APT02372,الساحل الشمالي,8,70,2,1,Super Lux,3082000,44028,0
APT04150,شرم الشيخ,2,110,2,1,Fully Finished,4014000,36490,0
APT04433,العين السخنة,2,70,2,1,Fully Finished,1725000,24642,0
APT03229,الساحل الشمالي,15,100,2,2,Fully Finished,4080000,40800,0
APT02854,الغردقة,8,140,3,2,Fully Finished,2704000,19314,0
APT02913,العين السخنة,18,120,4,2,Fully Finished,1947000,16225,0
APT01866,الساحل الشمالي,1,100,3,2,Fully Finished,4164000,41640,0
APT01858,العين السخنة,12,90,3,3,Fully Finished,2305000,25611,0
APT02646,العين السخنة,18,120,3,2,Semi-Finished,2218000,18483,0
APT02244,الإسكندرية,7,100,3,3,Semi-Finished,1684000,16840,0
APT02337,القاهرة,3,100,2,1,Fully Finished,3034000,30340,0
APT00951,الإسكندرية,20,90,3,3,Super Lux,1928000,21422,0
APT03069,الإسكندرية,10,110,3,3,Semi-Finished,2203000,20027,0
APT01121,شرم الشيخ,4,60,1,1,Semi-Finished,1675000,27916,0
APT02598,القاهرة,2,300,6,3,Semi-Finished,6200000,20666,0
APT02205,العين السخنة,2,130,3,3,Fully Finished,2368000,18215,0
APT00420,الإسكندرية,3,80,3,3,Semi-Finished,810000,10125,0
APT00923,العين السخنة,20,160,4,3,Fully Finished,5163000,32268,0
APT01255,القاهرة الجديدة,15,60,1,2,Unfinished,1164000,19400,0
APT00478,الجيزة,12,90,3,2,Unfinished,1550000,17222,0
APT02036,الساحل الشمالي,4,150,4,3,Super Lux,6587000,43913,0
APT01203,الغردقة,2,250,4,2,Unfinished,6026000,24104,0
APT02627,الإسكندرية,1,120,3,3,Super Lux,4580000,38166,0
APT04819,الجيزة,3,80,3,2,Semi-Finished,1301000,16262,0
APT01971,الغردقة,10,150,4,4,Fully Finished,4629000,30860,0
APT03111,الغردقة,8,250,6,3,Semi-Finished,5087000,20348,0
APT04019,القاهرة الجديدة,9,160,3,3,Fully Finished,5888000,36800,0
APT02152,العاصمة الإدارية,12,100,2,2,Fully Finished,3883000,38830,0
APT03688,العاصمة الإدارية,20,120,3,3,Fully Finished,3837000,31975,0
APT01998,الغردقة,15,130,4,4,Semi-Finished,2839000,21838,0
APT04034,الجيزة,4,100,2,1,Semi-Finished,1930000,19300,0
APT03055,الإسكندرية,10,110,3,2,Semi-Finished,2449000,22263,0
APT01249,شرم الشيخ,7,130,3,2,Semi-Finished,2840000,21846,0
APT02193,الساحل الشمالي,5,130,3,2,Semi-Finished,6815000,52423,0
APT02713,القاهرة,20,160,4,2,Fully Finished,4178000,26112,0
APT00993,الإسكندرية,10,110,2,2,Unfinished,1182000,10745,0
APT02191,العين السخنة,20,160,3,3,Unfinished,2640000,16500,0
APT03763,الساحل الشمالي,12,110,2,2,Fully Finished,4937000,44881,0
APT03598,القاهرة الجديدة,2,60,2,1,Unfinished,1428000,23800,0
APT01319,الساحل الشمالي,9,110,2,2,Fully Finished,5382000,48927,0
APT01864,الساحل الشمالي,18,90,3,3,Fully Finished,3682000,40911,0
APT02344,شرم الشيخ,18,150,4,4,Semi-Finished,4398000,29320,0
APT02450,الجيزة,15,160,4,3,Fully Finished,3699000,23118,0
APT02137,الغردقة,2,70,2,2,Semi-Finished,1013000,14471,0
APT01066,شرم الشيخ,12,100,3,3,Unfinished,3017000,30170,0
APT04961,الجيزة,15,180,5,2,Unfinished,1782000,9900,0
APT02622,العين السخنة,15,140,3,3,Semi-Finished,1931000,13792,0
APT02899,شرم الشيخ,15,200,5,2,Fully Finished,5338000,26690,0
APT01315,الإسكندرية,2,100,3,2,Semi-Finished,1508000,15080,0
APT04373,شرم الشيخ,8,110,3,2,Fully Finished,3801000,34554,0
APT00873,العاصمة الإدارية,18,110,3,3,Fully Finished,5457000,49609,0
APT03851,القاهرة,18,100,2,1,Unfinished,2289000,22890,0
APT04788,شرم الشيخ,9,110,2,2,Semi-Finished,2807000,25518,0
APT02966,القاهرة,18,70,2,2,Semi-Finished,1469000,20985,0
APT03392,الإسكندرية,0,100,3,3,Fully Finished,1684000,16840,0
APT02561,القاهرة,4,180,6,4,Fully Finished,7178000,39877,0
APT04897,الغردقة,4,100,2,1,Super Lux,3928000,39280,0
APT02636,القاهرة الجديدة,4,140,3,2,Unfinished,3213000,22950,0
APT03531,القاهرة الجديدة,8,130,3,3,Super Lux,6961000,53546,0
APT00376,شرم الشيخ,1,140,3,2,Fully Finished,5693000,40664,0
APT01909,الجيزة,4,100,3,2,Fully Finished,2740000,27400,0
APT04333,الساحل الشمالي,12,150,3,3,Fully Finished,6569000,43793,0
APT04380,العين السخنة,12,220,5,4,Super Lux,10353000,47059,0
APT04028,الساحل الشمالي,1,130,3,2,Semi-Finished,4213000,32407,0
APT01605,الإسكندرية,12,120,3,2,Semi-Finished,1636000,13633,0
APT01119,شرم الشيخ,9,120,4,3,Super Lux,4672000,38933,0
APT03678,العين السخنة,2,140,4,2,Super Lux,3332000,23800,0
APT03491,الساحل الشمالي,0,250,5,4,Semi-Finished,10847000,43388,0
APT04865,القاهرة الجديدة,10,130,3,2,Unfinished,2879000,22146,0
APT02959,الغردقة,0,100,3,2,Fully Finished,2766000,27660,0
APT01995,الساحل الشمالي,10,140,4,3,Fully Finished,4709000,33635,0
APT04956,الإسكندرية,8,130,3,2,Unfinished,1699000,13069,0
APT04356,القاهرة,10,110,3,3,Semi-Finished,2811000,25554,0
APT02377,القاهرة,8,110,3,3,Unfinished,2246000,20418,0
APT01343,القاهرة الجديدة,0,80,3,2,Unfinished,1767000,22087,0
APT00321,الإسكندرية,2,300,6,3,Semi-Finished,4040000,13466,0
APT01620,العاصمة الإدارية,12,80,2,1,Semi-Finished,2619000,32737,0
APT03714,الإسكندرية,20,100,2,2,Unfinished,1497000,14970,0
APT02061,القاهرة الجديدة,4,140,3,2,Semi-Finished,3329000,23778,0
APT02220,الساحل الشمالي,2,120,4,3,Super Lux,4587000,38225,0
APT01674,القاهرة الجديدة,5,130,3,3,Semi-Finished,2781000,21392,0
APT00261,الإسكندرية,15,130,4,4,Fully Finished,1460000,11230,0
APT04418,العين السخنة,5,100,3,2,Semi-Finished,2200000,22000,0
APT02040,شرم الشيخ,8,120,3,2,Semi-Finished,2812000,23433,0
APT00902,الجيزة,3,90,2,2,Semi-Finished,1494000,16600,0
APT03745,الجيزة,15,80,2,2,Semi-Finished,1698000,21225,0
APT02027,العين السخنة,9,110,3,3,Fully Finished,2749000,24990,0
APT01918,الغردقة,3,220,5,2,Unfinished,5146000,23390,0
APT01829,الغردقة,3,110,3,2,Super Lux,3706000,33690,0
APT01574,الجيزة,1,80,3,3,Unfinished,1862000,23275,0
APT04395,القاهرة,3,160,3,3,Fully Finished,3843000,24018,0
APT04209,القاهرة الجديدة,15,130,4,4,Fully Finished,4447000,34207,0
APT00724,الإسكندرية,12,100,2,1,Fully Finished,2167000,21670,0
APT04486,شرم الشيخ,1,120,4,3,Semi-Finished,2565000,21375,0
APT01142,القاهرة,7,70,1,2,Unfinished,1325000,18928,0
APT02763,الساحل الشمالي,0,120,4,4,Semi-Finished,4935000,41125,0
APT00847,شرم الشيخ,3,140,3,2,Fully Finished,2688000,19200,0
APT02552,الغردقة,12,100,2,1,Semi-Finished,2312000,23120,0
APT02929,الجيزة,1,110,2,2,Super Lux,3739000,33990,0
APT00646,الساحل الشمالي,6,70,1,2,Fully Finished,3332000,47600,0
APT04171,القاهرة الجديدة,2,120,4,3,Fully Finished,4582000,38183,0
APT00468,شرم الشيخ,3,120,4,4,Semi-Finished,3460000,28833,0
APT00920,الساحل الشمالي,1,70,2,1,Fully Finished,4009000,57271,0
APT02596,الإسكندرية,5,180,4,2,Semi-Finished,3577000,19872,0
APT01064,العاصمة الإدارية,9,80,2,2,Fully Finished,2898000,36225,0
APT02591,العين السخنة,3,90,3,2,Semi-Finished,1652000,18355,0
APT01161,الساحل الشمالي,3,80,2,2,Super Lux,6170000,77125,0
APT02871,العاصمة الإدارية,0,140,3,2,Semi-Finished,4642000,33157,0
APT03736,القاهرة الجديدة,20,100,2,2,Fully Finished,2719000,27190,0
APT02398,الإسكندرية,15,70,2,1,Unfinished,762000,10885,0
APT03518,شرم الشيخ,8,120,4,2,Fully Finished,4253000,35441,0
APT03422,القاهرة الجديدة,20,120,4,3,Unfinished,2824000,23533,0
APT02564,العين السخنة,0,100,3,2,Fully Finished,2061000,20610,0
APT01606,شرم الشيخ,5,110,2,2,Unfinished,3229000,29354,0
APT04829,الغردقة,15,90,2,2,Fully Finished,2422000,26911,0
APT02325,الغردقة,2,80,3,3,Fully Finished,2630000,32875,0
APT02710,الساحل الشمالي,10,160,3,2,Unfinished,5332000,33325,0
APT04399,الغردقة,4,80,2,1,Fully Finished,3591000,44887,0
APT01313,الغردقة,8,100,2,2,Fully Finished,2392000,23920,0
APT03449,الجيزة,4,150,4,4,Semi-Finished,2328000,15520,0
APT03813,القاهرة الجديدة,3,100,3,3,Semi-Finished,2942000,29420,0
APT04656,الجيزة,1,80,2,2,Fully Finished,2028000,25350,0
APT02363,الساحل الشمالي,10,80,2,1,Fully Finished,3188000,39850,0
APT01976,الغردقة,3,150,4,3,Semi-Finished,3120000,20800,0
APT03515,شرم الشيخ,15,120,3,3,Unfinished,3006000,25050,0
APT01762,الغردقة,3,120,4,3,Super Lux,3824000,31866,0
APT02740,الإسكندرية,9,120,3,3,Fully Finished,1747000,14558,0
APT04845,الإسكندرية,6,70,2,1,Fully Finished,1485000,21214,0
APT02473,الجيزة,1,150,3,3,Unfinished,2250000,15000,0
APT04008,الغردقة,3,100,3,2,Super Lux,4724000,47240,0
APT01494,العين السخنة,12,100,2,1,Fully Finished,2372000,23720,0
APT04207,الساحل الشمالي,2,90,3,2,Fully Finished,4041000,44900,0
APT02159,العاصمة الإدارية,2,130,4,4,Semi-Finished,3554000,27338,0
APT01170,شرم الشيخ,18,100,2,1,Semi-Finished,3532000,35320,0
APT04517,الإسكندرية,7,110,3,3,Super Lux,3458000,31436,0
APT01604,القاهرة الجديدة,3,80,3,3,Fully Finished,2643000,33037,0
APT03284,الساحل الشمالي,2,120,4,3,Unfinished,5265000,43875,0
APT03597,الساحل الشمالي,20,100,2,2,Semi-Finished,3678000,36780,0
APT01297,العين السخنة,7,60,2,2,Semi-Finished,1090000,18166,0
APT01977,العاصمة الإدارية,5,120,3,2,Semi-Finished,3806000,31716,0
APT04518,القاهرة,6,140,4,2,Fully Finished,2352000,16800,0
APT04482,الإسكندرية,9,120,3,2,Fully Finished,2122000,17683,0
APT02076,العين السخنة,8,130,3,2,Fully Finished,3052000,23476,0
APT03087,الساحل الشمالي,3,110,3,3,Fully Finished,6266000,56963,0
APT04346,القاهرة الجديدة,7,140,3,3,Fully Finished,4884000,34885,0
APT03346,الغردقة,2,140,4,4,Unfinished,2662000,19014,0
APT04465,الجيزة,7,130,4,2,Super Lux,4276000,32892,0
APT02798,العاصمة الإدارية,9,100,3,2,Fully Finished,5073000,50730,0
APT00919,القاهرة,12,120,3,2,Semi-Finished,2636000,21966,0
APT01647,القاهرة,20,130,3,3,Semi-Finished,2320000,17846,0
APT00365,شرم الشيخ,20,60,2,2,Semi-Finished,2195000,36583,0
APT03288,الساحل الشمالي,12,120,3,2,Semi-Finished,4793000,39941,0
APT02126,الجيزة,20,110,2,1,Semi-Finished,1848000,16800,0
APT04124,العين السخنة,9,140,3,3,Semi-Finished,2276000,16257,0
APT00526,الإسكندرية,2,100,3,3,Semi-Finished,1463000,14630,0
APT00639,الساحل الشمالي,1,120,3,3,Semi-Finished,6273000,52275,0
APT00303,العاصمة الإدارية,8,100,3,3,Unfinished,2629000,26290,0
APT02767,الجيزة,3,70,2,2,Fully Finished,1717000,24528,0
APT01277,الإسكندرية,3,100,2,1,Unfinished,1608000,16080,0
APT02056,القاهرة,5,120,4,2,Super Lux,5151000,42925,0
APT03645,القاهرة,12,110,3,2,Unfinished,2310000,21000,0
APT04144,الغردقة,20,140,3,3,Semi-Finished,2175000,15535,0
APT02879,العاصمة الإدارية,7,60,1,1,Semi-Finished,1364000,22733,0
APT04203,القاهرة الجديدة,0,80,3,3,Semi-Finished,1807000,22587,0
APT02287,الإسكندرية,1,80,3,2,Fully Finished,1796000,22450,0
APT02262,الجيزة,8,110,3,3,Fully Finished,2261000,20554,0
APT02297,الغردقة,18,150,4,2,Fully Finished,4313000,28753,0
APT01754,الساحل الشمالي,3,90,3,3,Semi-Finished,4090000,45444,0
APT01969,العين السخنة,20,110,2,2,Semi-Finished,2795000,25409,0
APT04352,الإسكندرية,20,110,2,1,Unfinished,1862000,16927,0
APT03118,شرم الشيخ,6,100,2,1,Unfinished,2421000,24210,0
APT02394,شرم الشيخ,1,100,2,1,Super Lux,4873000,48730,0
APT00524,الغردقة,5,100,3,2,Fully Finished,3395000,33950,0
APT03901,الغردقة,8,80,3,2,Fully Finished,2064000,25800,0
APT03123,العين السخنة,12,100,3,2,Semi-Finished,1379000,13790,0
APT04157,الساحل الشمالي,4,90,2,2,Semi-Finished,2840000,31555,0
APT01970,شرم الشيخ,12,130,3,3,Super Lux,4137000,31823,0
APT00672,الساحل الشمالي,7,140,3,3,Semi-Finished,6389000,45635,0
APT04189,شرم الشيخ,10,160,4,3,Fully Finished,5321000,33256,0
APT00667,العين السخنة,12,200,4,3,Unfinished,3435000,17175,0
APT04339,الغردقة,10,80,2,1,Semi-Finished,1858000,23225,0
APT01888,الغردقة,10,90,3,3,Fully Finished,1989000,22100,0
APT03267,الجيزة,5,110,3,2,Fully Finished,3323000,30209,0
APT00281,شرم الشيخ,9,100,2,2,Unfinished,2369000,23690,0
APT01720,الإسكندرية,0,70,2,1,Fully Finished,1011000,14442,0
APT02948,العاصمة الإدارية,12,150,4,4,Unfinished,4686000,31240,0
APT00900,الجيزة,12,160,4,2,Fully Finished,4856000,30350,0
APT04851,العين السخنة,12,130,4,3,Super Lux,4455000,34269,0
APT00761,الغردقة,15,120,3,3,Super Lux,4671000,38925,0
APT01907,القاهرة,20,130,3,3,Semi-Finished,3693000,28407,0
APT04043,الإسكندرية,7,110,2,1,Semi-Finished,2212000,20109,0
APT03824,الساحل الشمالي,1,100,3,3,Unfinished,3481000,34810,0
APT04139,القاهرة الجديدة,18,110,3,2,Semi-Finished,3701000,33645,0
APT03819,الساحل الشمالي,5,90,3,2,Semi-Finished,3179000,35322,0
APT04301,الإسكندرية,5,130,4,3,Super Lux,1895000,14576,0
APT02594,الغردقة,12,120,4,2,Unfinished,2296000,19133,0
APT04165,العاصمة الإدارية,18,110,3,2,Semi-Finished,3356000,30509,0
APT03032,شرم الشيخ,9,150,4,2,Semi-Finished,3835000,25566,0
APT03580,الساحل الشمالي,2,160,4,4,Fully Finished,7225000,45156,0
APT02833,الغردقة,4,60,2,2,Unfinished,1589000,26483,0
APT03473,العاصمة الإدارية,8,80,2,1,Fully Finished,2590000,32375,0
APT02181,الغردقة,4,150,3,3,Semi-Finished,3837000,25580,0
APT02129,القاهرة,18,80,2,2,Semi-Finished,1920000,24000,0
APT03178,العاصمة الإدارية,1,80,2,2,Fully Finished,3387000,42337,0
APT04368,القاهرة,3,120,4,2,Fully Finished,3845000,32041,0
APT04262,شرم الشيخ,1,100,2,1,Super Lux,5275000,52750,0
APT04345,العين السخنة,4,110,2,1,Super Lux,4312000,39200,0
APT01332,القاهرة,18,90,2,1,Fully Finished,3037000,33744,0
APT02018,القاهرة,3,110,3,3,Semi-Finished,2342000,21290,0
